Pick,Draft_Tm,player_name,Player ID,College,Draft Year,Tot_Yrs,Tot_G,Tot_MP,Tot_PTS,Tot_TRB,Tot_AST,Tot_FG%,Tot_3P%,Tot_FT%,Tot_MP.1,Tot_PTS.1,Tot_TRB.1,Tot_AST.1,Tot_WS,Tot_WS/48,Tot_BPM,Tot_VORP,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,poss,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2014,SG,34,PHI,19,416,11.7,0.458,0.539,0.124,3.2,14.5,8.6,16.6,1.6,0.6,7.9,21.3,0,0.4,0.4,0.045,-0.9,-0.4,-1.3,0.1,831,-0.967335223,-1.866569431,-2.833904654,-0.017813908,-0.017813908,0,-0.932878214,-1.593333901,-2.526212114,0.030779856
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2012,SG,32,PHI,33,936,12.6,0.495,0.497,0.098,2.2,13.4,7.7,8.6,2.3,1.2,6.9,18.5,0.3,1.1,1.4,0.07,-0.9,0.5,-0.5,0.4,1795,0.331077395,-0.173609353,0.157468042,1.392558529,1.392558529,0,0.45864425,0.262927004,0.721571254,0.275281291
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2011,SG,31,ORL,54,1591,13.3,0.502,0.465,0.116,2.6,11.6,7,12,1.8,1.1,8.7,20.2,1.2,1.6,2.8,0.084,0.3,0.4,0.7,1.1,3254,0.440306361,0.33909853,0.779404892,3.144809482,2.862821141,0.281988341,0.589247936,0.537400574,1.12664851,0.135903125
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2010,SG,30,TOT,80,2715,15,0.555,0.454,0.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,3.6,3.3,6.9,0.123,1.2,0.5,1.7,2.5,5550,1.769529615,-0.193572769,1.575956846,6.414665786,6.201989359,0.212676428,1.909231886,0.420063681,2.329295567,1.340153613
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2010,SG,30,PHO,25,796,19.1,0.574,0.38,0.185,4.8,11.3,8,7.9,1.7,0.3,6.7,25.5,1.5,0.4,1.9,0.117,3.2,-1.4,1.7,0.7,5550,1.769529615,-0.193572769,1.575956846,6.414665786,6.201989359,0.212676428,1.909231886,0.420063681,2.329295567,1.340153613
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2010,SG,30,ORL,55,1919,13.2,0.543,0.496,0.13,2.1,11,6.7,9.7,1.8,0.4,8.4,18.6,2.1,2.9,5,0.125,0.4,1.3,1.6,1.7,5550,1.769529615,-0.193572769,1.575956846,6.414665786,6.201989359,0.212676428,1.909231886,0.420063681,2.329295567,1.340153613
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2009,SG,29,PHO,79,2485,16.6,0.574,0.401,0.184,3.9,13.9,9.2,8.8,1.3,0.9,7.9,20.8,5,1.7,6.6,0.128,2.2,-0.5,1.7,2.3,6011,3.654527185,-0.019727369,3.634799817,9.950995698,6.99604916,2.954946538,3.897554455,0.361660634,4.259215089,-0.172224622
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2008,SG,28,TOT,72,2410,16.7,0.571,0.334,0.204,3.9,11.5,7.8,9.8,1.6,0.9,8.2,21.5,4.3,1.5,5.8,0.116,2,-0.8,1.2,2,4796,1.976280416,-1.890644966,0.08563545,3.503479592,3.503479592,0,2.122413877,-1.237283072,0.885130805,0.859823828
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2008,SG,28,CHA,14,491,15.8,0.536,0.268,0.25,3.3,11.3,7.3,14.1,1.5,0.5,8.9,25.8,0.5,0.5,1.1,0.104,1.5,-0.2,1.3,0.4,4796,1.976280416,-1.890644966,0.08563545,3.503479592,3.503479592,0,2.122413877,-1.237283072,0.885130805,0.859823828
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2008,SG,28,PHO,58,1919,16.9,0.581,0.353,0.191,4.1,11.5,7.9,8.7,1.6,1,8,20.4,3.8,0.9,4.7,0.119,2.2,-1,1.2,1.6,4796,1.976280416,-1.890644966,0.08563545,3.503479592,3.503479592,0,2.122413877,-1.237283072,0.885130805,0.859823828
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2007,SF,27,CHA,82,3149,18.4,0.554,0.408,0.225,2.9,13.3,8,15.2,1.9,1.4,9.3,25.9,4.8,2.6,7.4,0.113,3.3,-0.3,3,4,6092,2.638582299,-0.144849227,2.493733073,8.442011323,8.442011323,0,2.864736364,0.230643913,3.095380276,0.192398821
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2006,SG,26,GSW,51,1675,15.5,0.512,0.41,0.191,4.6,12.6,8.5,16,1.6,1.4,9.3,22.3,1.7,1.3,3,0.085,1.4,-0.6,0.8,1.2,4361,2.255292508,0.271640651,2.526933159,5.725603315,4.186806669,1.538796646,2.324587207,0.336041051,2.660628258,0.042985174
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2005,SG,25,GSW,75,2877,19.2,0.538,0.332,0.285,4,13.2,8.5,15.6,1.7,1,9.4,27.6,4.5,2.8,7.3,0.122,3.4,-0.3,3.1,3.7,5656,3.172572512,-0.047800367,3.124772145,8.630233753,8.630233753,0,3.264681372,0.314421938,3.57910331,0.074131764
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2004,SG,24,GSW,72,2724,19,0.518,0.27,0.226,4.8,12.5,8.5,19.2,2,0.8,10.1,27.1,3.3,2.4,5.7,0.1,2.8,-0.4,2.5,3,5356,2.399814317,-0.871731808,1.528082509,5.93650898,5.93650898,0,2.488102435,-0.502994137,1.985108298,-0.140939024
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2003,SG,23,GSW,78,2936,16.8,0.504,0.213,0.294,4.7,15.4,10.1,14.5,1.6,1,11.9,25.8,2.6,2.7,5.2,0.085,1.1,-0.6,0.5,1.9,5556,1.107199065,0.734596907,1.841795972,6.879121955,6.879121955,0,1.254845103,0.779064615,2.033909718,0.011321616
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2002,SG,22,GSW,82,2698,14.8,0.501,0.288,0.233,4.4,10.4,7.5,15.3,1.7,0.6,12.3,23,3.4,0.3,3.7,0.066,1,-1.6,-0.5,1,5356,1.833663019,-2.345070868,-0.511407849,3.082158512,3.082158512,0,2.120340659,-1.916479883,0.203860776,0.020694999
5,GSW,Jason Richardson,richaja01,Michigan State,2001,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,2001,SG,21,GSW,80,2629,13.8,0.487,0.226,0.193,4.9,9,6.9,15.4,2,0.8,11.9,21.5,2,0.9,2.9,0.052,0.1,-1,-0.9,0.7,5235,1.059359176,-0.957928408,0.101430768,3.827388555,3.827388555,0,1.066034133,-0.516325993,0.54970814,0.065258644
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2013,SF,35,MIA,73,1468,8.7,0.523,0.764,0.084,3,8.6,5.9,6,1.8,2.3,6.9,10,1,1.4,2.4,0.078,-0.6,0.6,0,0.7,3234,0.259689331,2.167350355,2.427039686,4.381639817,4.093574674,0.288065143,0.472342499,1.917859994,2.390202493,-0.544665003
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2012,SF,34,MIA,72,1786,10.7,0.623,0.873,0.105,2.7,8.4,5.7,5.7,1.2,2.5,8.2,11,2.8,1.6,4.4,0.119,0.9,0.1,1,1.4,4135,0.924194848,0.427346226,1.351541074,4.581113197,3.859526185,0.721587013,0.854212856,0.235723772,1.089936627,0.151754128
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2011,SF,33,MIA,65,1499,9.7,0.504,0.627,0.127,4.6,7.7,6.2,8,2.2,1.8,10.7,10.7,1.2,2.1,3.3,0.104,-0.7,1.6,0.9,1.1,4305,0.414663538,0.848419688,1.263083226,4.697586815,3.063583424,1.634003391,0.45922873,0.892551343,1.351780072,0.115776884
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2010,SF,32,TOT,82,2375,12.3,0.567,0.525,0.183,4.4,13.7,9,11.1,1.5,2.4,12.6,11.7,2.9,2.2,5.1,0.103,0.6,0.9,1.4,2,5331,0.894790781,0.63533877,1.530129551,5.994985486,4.977895802,1.017089684,0.670366992,0.447153581,1.117520573,0.493596686
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2010,SF,32,HOU,59,1818,12.9,0.577,0.551,0.186,3.6,13.9,8.8,12.1,1.5,2.7,12.5,12.3,2.3,1.7,4,0.105,0.8,1.1,1.9,1.8,5331,0.894790781,0.63533877,1.530129551,5.994985486,4.977895802,1.017089684,0.670366992,0.447153581,1.117520573,0.493596686
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2010,SF,32,MEM,23,557,10.6,0.53,0.416,0.168,6.8,13,9.9,7.9,1.5,1.5,12.9,10.1,0.5,0.6,1.1,0.097,-0.3,0.2,-0.1,0.3,5331,0.894790781,0.63533877,1.530129551,5.994985486,4.977895802,1.017089684,0.670366992,0.447153581,1.117520573,0.493596686
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2009,SG,31,HOU,67,2168,11.1,0.541,0.624,0.237,3.8,13.1,8.2,10.9,1.2,2.6,11.5,11.4,2.2,2.1,4.3,0.095,0.1,1.4,1.5,1.9,4294,0.083122616,1.205962576,1.289085192,4.450473256,4.450473256,0,-0.205514518,1.121654648,0.91614013,-0.36167127
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2008,SG,30,HOU,60,2031,10.7,0.568,0.669,0.189,3.1,12.9,8.2,10,1.3,1.9,11.3,9.9,2.3,2.9,5.2,0.123,0.1,1.9,2,2,4774,0.48230136,2.124405278,2.606706638,6.943997661,5.069023176,1.874974485,0.157311989,2.201630937,2.358942925,-0.459588388
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2007,SF,29,HOU,80,2907,11.7,0.561,0.596,0.163,5.2,10.5,7.9,8,1.4,2.3,10.5,11.7,3.6,4.6,8.2,0.135,0,1.9,2,2.9,5978,0.914554457,2.142530879,3.057085336,9.316941507,8.755530753,0.561410754,0.70870986,2.248366905,2.957076766,-0.304258505
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2006,SF,28,HOU,82,2988,12,0.589,0.57,0.173,2.6,10.4,6.5,9.2,1.4,1.5,9.3,12.1,4.4,4.6,9,0.144,0.3,2,2.3,3.2,6213,0.222903015,2.630566476,2.853469491,9.328186984,8.196918121,1.131268862,0.062898452,2.576979239,2.639877691,-0.382568832
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2005,SF,27,MEM,81,2839,14.7,0.574,0.266,0.335,7.1,11.2,9.2,8.2,1.8,3.2,11.2,13.7,4.6,4.5,9.1,0.153,0.8,1.8,2.6,3.3,5388,0.772794595,4.311636474,5.084431069,11.80894092,11.53101427,0.277926653,0.502457766,4.013636893,4.516094659,-0.384019166
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2004,SG,26,MEM,80,2516,14.8,0.555,0.289,0.372,7.6,12.1,9.8,8.3,2,2.4,9.5,14.8,4.4,3.4,7.8,0.149,1.1,1.3,2.4,2.8,4922,1.587963166,3.275692414,4.863655579,10.20636198,10.03674681,0.169615171,1.13903651,3.218507465,4.357543975,-0.389177161
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2003,SF,25,MEM,79,1947,15.3,0.544,0.343,0.302,5.9,11.8,8.8,8.4,2.7,2.2,8.3,15.5,3.5,2.3,5.9,0.145,1.1,1.5,2.6,2.3,3875,1.892376469,1.798347859,3.690724328,6.616327773,6.686295357,-0.069967584,1.708864017,1.914797057,3.623661074,0.222725872
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2002,SF,24,MEM,78,2383,15,0.597,0.38,0.255,6.1,10.1,8.1,6.8,2.2,2.5,9.7,13.2,4.8,1.5,6.2,0.126,1.4,0.8,2.3,2.5,4655,1.659193824,1.920939982,3.580133806,7.681129121,7.681129121,0,1.4109421,2.126283284,3.537225384,-0.180538934
6,MEM,Shane Battier,battish01,Duke,2001,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,2001,SF,23,MEM,78,3097,13.9,0.518,0.287,0.294,6.5,8.6,7.5,11.9,2.1,1.8,12.5,18.2,2.7,2.1,4.8,0.074,0.2,0.3,0.5,1.9,5945,0.847033967,2.022409599,2.869443566,8.861488006,8.861488006,0,0.626730043,2.215415467,2.84214551,-0.183323424
7,NJN,Eddie Griffin,griffed01,Seton Hall,2001,5,303,6729,2171,1744,236,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-0.4,2.8,2006,PF,24,MIN,13,92,5.2,0.308,0.037,0.185,9.3,22.8,16.3,6.5,0,5.9,17,17.8,-0.3,0.1,-0.2,-0.088,-5.6,-0.6,-6.2,-0.1,176,-6.629962722,-1.812114363,-8.442077085,-0.264952038,-0.264952038,0,-6.74834487,-3.499765174,-10.24811004,-0.774819317
7,NJN,Eddie Griffin,griffed01,Seton Hall,2001,5,303,6729,2171,1744,236,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-0.4,2.8,2005,C,23,MIN,70,1359,12.2,0.397,0.222,0.2,9.7,24.3,17.2,4.7,0.5,8.2,9.7,15.6,-1,2.6,1.5,0.055,-3.1,1.5,-1.6,0.1,2543,-4.755998839,1.637626756,-3.118372083,-0.25377643,-0.25377643,0,-4.434942941,0.685542489,-3.749400452,-0.587884829
7,NJN,Eddie Griffin,griffed01,Seton Hall,2001,5,303,6729,2171,1744,236,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-0.4,2.8,2004,PF,22,MIN,70,1492,15.9,0.474,0.391,0.149,10.3,23.8,17.3,5.6,0.8,5.7,9,19,0.8,2.4,3.2,0.102,-0.1,0.3,0.2,0.8,2801,-0.131279352,1.085168492,0.95388914,2.804299987,2.804299987,0,0.342332595,0.505351249,0.847683844,-0.495133808
7,NJN,Eddie Griffin,griffed01,Seton Hall,2001,5,303,6729,2171,1744,236,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-0.4,2.8,2002,PF,20,HOU,77,1890,15.4,0.462,0.283,0.139,8.6,19.2,14,8,1.5,4.2,9.6,19.4,1,2.9,3.9,0.1,0.3,0.6,0.9,1.4,3537,-0.626395896,1.814812346,1.18841645,3.782529783,3.782529783,0,-0.231156055,1.250068532,1.018912477,-0.368516073
7,NJN,Eddie Griffin,griffed01,Seton Hall,2001,5,303,6729,2171,1744,236,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-0.4,2.8,2001,PF,19,HOU,73,1896,13.8,0.456,0.41,0.129,7,18.2,12.5,4.8,0.5,4.8,6.3,18.4,1,1.4,2.4,0.061,-0.3,-0.6,-0.9,0.5,3524,-1.55329037,0.380607346,-1.172683024,1.51729449,1.51729449,0,-1.257481013,-0.289163473,-1.546644487,-0.511666432
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2012,C,31,CHA,22,226,6.6,0.292,0.037,0.037,4.9,21.4,12.9,8.5,1.2,5.7,22.6,7.1,-0.3,0.2,-0.1,-0.017,-5.2,0.5,-4.7,-0.2,436,-5.372353065,0.51719537,-4.855157696,-0.241242725,-0.241242725,0,-5.65013451,-0.499047739,-6.149182249,-0.572612475
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2011,C,30,CHA,27,325,6.8,0.347,0,0.143,11.2,19,15,11,1,3,29.9,9,-0.3,0.2,-0.2,-0.025,-5.6,-0.2,-5.8,-0.3,624,-4.559825384,-0.477320038,-5.037145422,-0.377966993,-0.377966993,0,-4.894573988,-0.997454832,-5.892028821,-0.310729548
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2010,C,29,CHA,16,181,5.4,0.347,0,0.458,8,18.9,13.4,5.7,1.2,6.7,27.6,10.3,-0.3,0.3,-0.1,-0.016,-6.7,1.8,-4.9,-0.1,342,-6.430633566,0.825757134,-5.604876432,-0.264453737,-0.264453737,0,-6.406258011,0.279549018,-6.126708993,0.288715953
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2009,C,28,CHA,27,262,7.8,0.485,0,0.31,11.2,18.5,15,2.9,1,4.4,26.7,8,-0.1,0.5,0.4,0.072,-3.6,1.5,-2.1,0,499,-3.461300466,0.617500289,-2.843800177,-0.01252195,-0.01252195,0,-3.923904924,-0.232072227,-4.155977151,-0.123863201
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2008,C,27,TOT,75,1036,9.7,0.425,0,0.386,13.3,18.2,15.8,4.6,1.5,4.3,16.3,10.8,-0.2,1.6,1.4,0.065,-3.6,0.8,-2.8,-0.2,1959,-4.31246517,-0.479657239,-4.792122409,-1.075528829,-1.075528829,0,-4.309704555,-0.549960931,-4.859665487,0.158116115
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2008,C,27,DAL,34,452,8.9,0.396,0,0.5,11.5,18.4,15,3.9,1.4,4.1,13.5,8.3,0.1,0.6,0.7,0.07,-3.5,0.9,-2.6,-0.1,1959,-4.31246517,-0.479657239,-4.792122409,-1.075528829,-1.075528829,0,-4.309704555,-0.549960931,-4.859665487,0.158116115
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2008,C,27,CHA,41,584,10.3,0.441,0,0.327,14.7,18.1,16.4,5.2,1.6,4.4,17.8,12.7,-0.2,1,0.7,0.06,-3.8,0.8,-3,-0.2,1959,-4.31246517,-0.479657239,-4.792122409,-1.075528829,-1.075528829,0,-4.309704555,-0.549960931,-4.859665487,0.158116115
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2007,C,26,TOT,79,1295,12.5,0.536,0,0.389,14.6,20.3,17.5,4.6,1.1,5.1,21.6,9.6,1,2,3,0.113,-1.7,1.1,-0.6,0.5,2472,-2.848533333,2.552174629,-0.296358703,1.624097938,1.624097938,0,-2.92308757,1.717850633,-1.205236937,-0.200149654
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2007,C,26,DAL,52,894,13.4,0.596,0,0.348,14.8,19.9,17.5,4.2,1.2,5.2,24.1,9.1,1,1.5,2.6,0.137,-1,1.7,0.7,0.6,2472,-2.848533333,2.552174629,-0.296358703,1.624097938,1.624097938,0,-2.92308757,1.717850633,-1.205236937,-0.200149654
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2007,C,26,NJN,27,401,10.4,0.435,0,0.462,14.1,21.1,17.6,5.3,0.8,4.9,17,10.8,0,0.5,0.5,0.058,-3.1,-0.3,-3.4,-0.1,2472,-2.848533333,2.552174629,-0.296358703,1.624097938,1.624097938,0,-2.92308757,1.717850633,-1.205236937,-0.200149654
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2006,C,25,DAL,81,1480,10.6,0.503,0.007,0.57,13.8,21.6,17.8,2.8,1.4,5.8,25,7.9,0.7,3.1,3.8,0.123,-2.8,2.6,-0.2,0.7,3066,-3.478067717,3.879203659,0.401135942,2.620020356,2.59023483,0.029785526,-3.358411971,3.779780698,0.421368727,0.200873406
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2005,C,24,DAL,81,1510,11.5,0.512,0.013,0.468,11.8,17.9,14.9,2.2,1.6,7.4,16.2,6.9,1.3,2.7,4.1,0.13,-2.3,2.8,0.5,1,3556,-2.254796386,4.174250856,1.91945447,4.621307391,3.217786869,1.403520522,-2.236942694,4.223252888,1.986310194,0.279586818
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2004,C,23,CLE,39,306,6.3,0.281,0.029,0.072,11.3,15.8,13.5,7.1,1.4,6.6,14.4,12.3,-0.5,0.4,0,-0.006,-6.2,1,-5.2,-0.2,578,-6.184997267,1.214695712,-4.970301555,-0.347732675,-0.347732675,0,-5.929942155,0.748603479,-5.181338676,0.291133744
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2003,C,22,CLE,56,730,10.4,0.404,0,0.136,10.9,19.2,15.1,7.1,1.9,5,15.7,11.3,-0.1,1.1,1,0.063,-3.8,1.7,-2.1,0,1397,-3.79169795,2.409295519,-1.382402431,0.510266071,0.510266071,0,-3.64601104,2.329069267,-1.316941773,0.162872632
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2002,PF,21,CLE,80,943,6.7,0.356,0,0.195,7.3,18.4,12.8,6.9,1.8,6.1,25.1,10.3,-1.4,1.2,-0.2,-0.012,-6.2,1.9,-4.3,-0.6,1868,-5.999768558,1.279421027,-4.720347531,-0.951927073,-0.951927073,0,-6.02401877,0.871921062,-5.152097709,0.38429464
8,CLE,DeSagana Diop,diopde01,,2001,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2,2001,C,20,CLE,18,109,3.2,0.401,0,0.172,5.4,12.8,9.2,7.3,0.5,6.7,27.8,18.2,-0.4,0.1,-0.3,-0.124,-9.4,-0.2,-9.5,-0.2,207,-7.940416604,-1.303117719,-9.243534323,-0.364952832,-0.364952832,0,-7.591868615,-2.489928785,-10.0817974,0.974884623
9,DET,Rodney White,whitero02,UNC Charlotte,2001,4,218,3354,1540,485,237,0.424,0.314,0.749,15.4,7.1,2.2,1.1,1.8,0.026,-2.2,-0.2,2004,SF,24,TOT,58,677,12.3,0.475,0.208,0.152,4,11,7.5,11.1,2.4,1.2,10.7,22.7,-0.3,0.8,0.5,0.038,-1.5,0.4,-1,0.2,1333,-2.700679776,-0.559097789,-3.259777565,-0.179228941,-0.179228941,0,-2.459119432,-1.285293843,-3.744413275,1.00424224
9,DET,Rodney White,whitero02,UNC Charlotte,2001,4,218,3354,1540,485,237,0.424,0.314,0.749,15.4,7.1,2.2,1.1,1.8,0.026,-2.2,-0.2,2004,SF,24,DEN,42,531,14,0.488,0.194,0.15,4.4,11.7,8,11.6,2.9,1.4,10,22.6,0,0.7,0.7,0.068,-0.4,1.4,0.9,0.4,1333,-2.700679776,-0.559097789,-3.259777565,-0.179228941,-0.179228941,0,-2.459119432,-1.285293843,-3.744413275,1.00424224
9,DET,Rodney White,whitero02,UNC Charlotte,2001,4,218,3354,1540,485,237,0.424,0.314,0.749,15.4,7.1,2.2,1.1,1.8,0.026,-2.2,-0.2,2004,SF,24,GSW,16,146,6.2,0.429,0.258,0.161,2.8,8.6,5.6,9.1,0.7,0.5,13.1,23.1,-0.3,0.1,-0.2,-0.069,-5.2,-2.9,-8.1,-0.2,1333,-2.700679776,-0.559097789,-3.259777565,-0.179228941,-0.179228941,0,-2.459119432,-1.285293843,-3.744413275,1.00424224
